date,date_day,date_month,date_year,show_name,show_theater,show_type,num_of_attendance,capacity_filled,revenue,percentage_of_poss_profit,num_of_performances
2012-09-30,30,9,2012,War Horse,Vivian Beaumont,Play,7532,0.88,604824,0.57,8
2012-09-30,30,9,2012,Who'S Afraid Of Virginia Woolf? '12,Booth,Play,3347,0.86,190160,0.39,0
2012-09-30,30,9,2012,Wicked,Gershwin,Musical,13437,0.93,1536124,0.91,8
2012-10-07,7,10,2012,An Enemy Of The People,Friedman,Play,4125,0.8,235576,0.42,8
2012-10-07,7,10,2012,Annie '12,Palace,Musical,7247,0.85,560928,0.65,0
2012-10-07,7,10,2012,Bring It On The Musical,St. James,Musical,8210,0.77,529272,0.44,8
2012-10-07,7,10,2012,Chaplin,Ethel Barrymore,Musical,6903,0.83,532747,0.54,8
2012-10-07,7,10,2012,Chicago,Ambassador,Musical,8439,0.98,729458,0.72,8
2012-10-07,7,10,2012,Cyrano De Bergerac '12,American Airlines,Play,4794,0.82,205262,0.3,0
2012-10-07,7,10,2012,Evita,Marquis,Musical,10281,0.8,1084321,0.65,8
2012-10-07,7,10,2012,Grace,Cort,Play,7423,0.86,511130,0.55,4
2012-10-07,7,10,2012,Jersey Boys,August Wilson,Musical,9735,0.99,1156115,0.98,8
2012-10-07,7,10,2012,Mamma Mia!,Winter Garden,Musical,11139,0.93,961683,0.73,8
2012-10-07,7,10,2012,Mary Poppins,New Amsterdam,Musical,11989,0.83,869373,0.71,8
2012-10-07,7,10,2012,Newsies,Nederlander,Musical,9513,1,993020,0.92,8
2012-10-07,7,10,2012,Nice Work If You Can Get It,Imperial,Musical,10851,0.94,1093515,0.81,8
2012-10-07,7,10,2012,Once,Jacobs,Musical,8454,1,1051081,0.98,8
2012-10-07,7,10,2012,Peter And The Starcatcher,Brooks Atkinson,Play,5904,0.71,422517,0.47,8
2012-10-07,7,10,2012,Rock Of Ages,Helen Hayes,Musical,4573,0.98,532998,0.9,8
2012-10-07,7,10,2012,Spider-Man Turn Off The Dark,Foxwoods,Musical,12292,0.8,1291290,0.71,8
2012-10-07,7,10,2012,The Book Of Mormon,Eugene O'Neill,Musical,8752,1.03,1668832,1.34,8
2012-10-07,7,10,2012,The Heiress '12,Walter Kerr,Play,1789,0.94,151328,0.7,0
2012-10-07,7,10,2012,The Lion King,Minskoff,Musical,13419,1,1831098,1.02,8
2012-10-07,7,10,2012,The Phantom Of The Opera,Majestic,Musical,12334,0.96,975303,0.67,8
2012-10-07,7,10,2012,War Horse,Vivian Beaumont,Play,7684,0.9,646331,0.61,8
2012-10-07,7,10,2012,Who'S Afraid Of Virginia Woolf? '12,Booth,Play,4976,0.91,267184,0.4,0
2012-10-07,7,10,2012,Wicked,Gershwin,Musical,14463,1,1806846,1.07,8
2012-10-14,14,10,2012,An Enemy Of The People,Friedman,Play,3997,0.78,230281,0.41,8
2012-10-14,14,10,2012,Annie '12,Palace,Musical,8708,0.75,647763,0.55,0
2012-10-14,14,10,2012,Bring It On The Musical,St. James,Musical,6006,0.56,365689,0.3,8
2012-10-14,14,10,2012,Chaplin,Ethel Barrymore,Musical,6651,0.8,525723,0.53,8
2012-10-14,14,10,2012,Chicago,Ambassador,Musical,7976,0.92,698373,0.69,8
2012-10-14,14,10,2012,Cyrano De Bergerac '12,American Airlines,Play,4935,0.85,210342,0.3,5
2012-10-14,14,10,2012,Evita,Marquis,Musical,11138,0.86,1185495,0.71,8
2012-10-14,14,10,2012,Grace,Cort,Play,6828,0.79,547708,0.59,8
2012-10-14,14,10,2012,Jersey Boys,August Wilson,Musical,9547,0.97,1051374,0.89,8
2012-10-14,14,10,2012,Mamma Mia!,Winter Garden,Musical,9938,0.83,869580,0.63,8
2012-10-14,14,10,2012,Mary Poppins,New Amsterdam,Musical,11323,0.79,777553,0.68,8
2012-10-14,14,10,2012,Newsies,Nederlander,Musical,9516,1,930248,0.83,8
2012-10-14,14,10,2012,Nice Work If You Can Get It,Imperial,Musical,10435,0.91,1076731,0.8,8
2012-10-14,14,10,2012,Once,Jacobs,Musical,8499,1,1051649,0.98,8
2012-10-14,14,10,2012,Peter And The Starcatcher,Brooks Atkinson,Play,5669,0.68,372904,0.41,8
2012-10-14,14,10,2012,Rock Of Ages,Helen Hayes,Musical,4566,0.98,531654,0.9,8
2012-10-14,14,10,2012,Running On Empty,Richard Rodgers,Special,8319,1,742860,1.09,6
2012-10-14,14,10,2012,Scandalous,Neil Simon,Musical,1199,0.89,66341,0.45,0
2012-10-14,14,10,2012,Spider-Man Turn Off The Dark,Foxwoods,Musical,12241,0.79,1306682,0.72,8
2012-10-14,14,10,2012,The Book Of Mormon,Eugene O'Neill,Musical,8752,1.03,1659600,1.33,8
2012-10-14,14,10,2012,The Heiress '12,Walter Kerr,Play,6244,0.82,542464,0.63,0
2012-10-14,14,10,2012,The Lion King,Minskoff,Musical,13315,0.99,1769949,1.02,8
2012-10-14,14,10,2012,The Phantom Of The Opera,Majestic,Musical,11798,0.92,912429,0.63,8
2012-10-14,14,10,2012,War Horse,Vivian Beaumont,Play,7507,0.88,634303,0.6,8
2012-10-14,14,10,2012,Who'S Afraid Of Virginia Woolf? '12,Booth,Play,4449,0.81,215495,0.32,2
2012-10-14,14,10,2012,Wicked,Gershwin,Musical,14468,1,1691769,1.01,8
2012-10-21,21,10,2012,An Enemy Of The People,Friedman,Play,3803,0.74,217806,0.39,8
2012-10-21,21,10,2012,Annie '12,Palace,Musical,10335,0.77,733956,0.54,0
2012-10-21,21,10,2012,Bring It On The Musical,St. James,Musical,6198,0.58,393195,0.33,8
2012-10-21,21,10,2012,Chaplin,Ethel Barrymore,Musical,6514,0.78,514816,0.52,8
2012-10-21,21,10,2012,Chicago,Ambassador,Musical,7985,0.92,666105,0.65,8
2012-10-21,21,10,2012,Cyrano De Bergerac '12,American Airlines,Play,4243,0.73,249257,0.35,8
2012-10-21,21,10,2012,Evita,Marquis,Musical,11206,0.87,1198969,0.72,8
2012-10-21,21,10,2012,Frankie Valli And The Four Seasons On Broadway,Broadway,Special,5071,0.96,633900,1.04,3
2012-10-21,21,10,2012,Glengarry Glen Ross '12,Schoenfeld,Play,4279,1,703775,1.19,0
2012-10-21,21,10,2012,Grace,Cort,Play,6659,0.77,554173,0.6,8
2012-10-21,21,10,2012,Jersey Boys,August Wilson,Musical,9685,0.99,1058814,0.9,8
2012-10-21,21,10,2012,Mamma Mia!,Winter Garden,Musical,9760,0.81,854181,0.62,8
2012-10-21,21,10,2012,Mary Poppins,New Amsterdam,Musical,10904,0.76,740217,0.62,8
2012-10-21,21,10,2012,Newsies,Nederlander,Musical,9562,1,921648,0.94,8
2012-10-21,21,10,2012,Nice Work If You Can Get It,Imperial,Musical,10762,0.93,1105092,0.82,8
2012-10-21,21,10,2012,Once,Jacobs,Musical,8547,1.01,1063940,0.99,8
2012-10-21,21,10,2012,Peter And The Starcatcher,Brooks Atkinson,Play,6177,0.74,413479,0.46,8
2012-10-21,21,10,2012,Rock Of Ages,Helen Hayes,Musical,4604,0.99,521696,0.88,8
2012-10-21,21,10,2012,Running On Empty,Richard Rodgers,Special,2801,1.01,254816,1.12,2
2012-10-21,21,10,2012,Scandalous,Neil Simon,Musical,6233,0.66,241613,0.23,0
2012-10-21,21,10,2012,Spider-Man Turn Off The Dark,Foxwoods,Musical,13071,0.85,1321997,0.73,8
2012-10-21,21,10,2012,The Book Of Mormon,Eugene O'Neill,Musical,8752,1.03,1655294,1.33,8
2012-10-21,21,10,2012,The Heiress '12,Walter Kerr,Play,5888,0.88,507850,0.68,0
